src_subject_id,session_id,run_num,param_task_name,temp_Medoc,stimulation_temp,Task_duration,Ramp_up_down,param_trigger_onset,param_start_biopac,start_main,MRtriger_to_main,anchor_start_time,event01_cue_onset,event01_cue_biopac,end_event01_cue,duration_cue,predetermined_duration_cue,ISI01_onset,ISI01_biopac,ISI01_difference_between_onset_biopac,end_jitter01_before_offer,ISI_jitter01_before_offer_duration,predetermined_pre_offer_durations,biopac_event03_offer_1_start,biopac_event03_offer_1_end,biopac_event03_offer_1_duration,ISI02_onset,ISI02_biopac,ISI02_difference_between_onset_biopac,end_jitter02_between_offers,ISI02_jitter_between_offers_duration,predetermined_between_offers_durations,biopac_event03_offer_2_start,biopac_event03_offer_2_end,biopac_event03_offer_2_duration,ISI03_onset,ISI03_biopac,ISI03_difference_between_onset_biopac,end_jitter03_before_hurt,ISI03_jitter_before_hurt_duration,predetermined_pre_hurt_durations,event05_rating_actual_displayonset_hurt,event05_rating_actual_RT_hurt,event05_rating_actual_responseonset_hurt,event05_rating_actual_biopac_hurt,event05_rating_actual_angle_hurt,ISI04_onset,ISI04_biopac,ISI04_difference_between_onset_biopac,end_jitter04_between_hurt_fair,ISI04_jitter_between_hurt_fair_duration,predetermined_between_hurt_fair_durations,event07_rating_actual_displayonset_fairness,event07_rating_actual_RT_fairness,event07_rating_actual_responseonset_fairness,event07_rating_actual_biopac_fairness,event07_rating_actual_angle_fairness,ISI05_onset,ISI05_biopac,ISI05_difference_between_onset_biopac,end_jitter05_before_stimulation,ISI05_jitter_before_stimulation_duration,predetermined_pre_stimulation_durations,delay_between_medoc,event09_stimulus_displayonset,event09_stimulus_biopac,end_event09_stimulation,duration_stimulation,predetermined_heat_stimulation,event09_stimulus_P_trigger,ISI06_onset,ISI06_biopac,ISI06_difference_between_onset_biopac,end_jitter06_after_stimulation,ISI_jitter06_after_stimulation_duration,predetermined_post_stim_fixation_durations,event11_rating_actual_displayonset,event11_rating_actual_RT,event11_rating_actual_responseonset,event11_rating_actual_biopac,event11_rating_actual_angle,ISI07_onset,ISI07_biopac,ISI07_difference_between_onset_biopac,end_jitter07_after_rating,ISI_jitter07_after_rating_duration,predetermined_post_rating_fixation_durations,Duration_saving_each_trial,param_end_instruct_onset,param_end_biopac,param_experiment_duration,offer_pain_rate,offer_reward_rate,order_pain_reward,end_jitter03_between_offers
66,1,3,Pain_decision,162,46.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877170.1411518,877170.1452918,877170.1456541,877171.1414182,0.995764099992812,1,877171.1451012,877171.1455104,0.000409199972636998,877174.141476,2.99605269997846,3,877174.1501035,877175.1415418,0.991438299999572,877175.1451418,877175.1455401,0.000398300006054342,877176.6415699,1.49601329991128,1.5,877176.64663,877177.641553,0.994922999991104,877177.6456774,877177.6460584,0.000380999990738928,877182.6414614,4.99547659989912,5,877182.7927498,1.76160590001382,877184.5543557,877182.7929704,2.69579231163585,877186.7976221,877186.7980306,0.000408499967306852,877190.141455,3.34353199996985,3.5,877190.1488245,2.87367130001076,877193.0224958,877190.1488639,33.7272967471946,877194.15243,877194.152846,0.000416000024415553,877197.1414749,2.98872499994468,3.5,14.5424128000159,877197.1837946,877197.1840543,877210.1414846,12.95743030007,13,Stim,877210.1457211,877210.1461247,0.000403599929995835,877216.6414832,6.49543309991714,6.5,877216.6471729,2.09206389996689,877218.7392368,877216.6472571,171.979310204472,877223.6521417,877223.6525454,0.000403699930757284,877230.1414769,6.48901329992805,6,0.0200630000326782,877890.3963557,877890.3966887,728.056672599982,80,1,1,0
66,1,3,Pain_decision,152,45.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877230.1617615,877230.1653232,877230.165576,877231.1619207,0.996344699990004,1,877231.1655342,877231.1658714,0.000337200006470084,877232.1619249,0.99622939992696,1,877232.166769,877233.1622737,0.995504699996673,877233.1658261,877233.1661845,0.0003583999350667,0,2.49593809992075,2.5,877235.6696265,877236.6622269,0.992600400000811,877236.6659623,877236.6662532,0.000290900003165007,877238.6619284,1.99580189993139,2,877238.7606956,2.29357229999732,877241.0542679,877238.7607305,4.73001083202945,877242.765454,877242.7657762,0.000322200008668005,877246.6619272,3.89630989998113,4,877246.6684561,2.76894029998221,877249.4373964,877246.6684951,131.021383892263,877250.6725074,877250.6727974,0.000289999996311963,877254.1619379,3.48925729992334,3.5,15.5229123000754,877254.1849043,877254.1850337,877267.1619304,12.9768966999836,13,Stim,877267.1661417,877267.1664133,0.000271599972620606,877274.1619344,6.99562219996005,7,877274.1671828,2.33678390004206,877276.5039667,877274.1672303,66.8014094863518,877281.1726349,877281.1729151,0.000280200038105249,877290.1619345,8.98912919999566,9,0.0210483999690041,877890.3963557,877890.3966887,728.056672599982,40,6,2,877235.6622744
66,1,3,Pain_decision,152,45.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877290.1831746,877290.1867343,877290.1869517,877291.1832424,0.996290699928068,1,877291.187275,877291.1875593,0.00028429995290935,877292.1832392,0.995902099995874,1,877292.1889195,877293.1832532,0.994333700044081,877293.1876273,877293.1879141,0.000286799971945584,877294.1832465,0.995550299994648,1,877294.1882471,877295.183251,0.99500390002504,877295.1870425,877295.1872909,0.000248400028795004,877298.6832449,3.49613420001697,3.5,877298.7952832,1.87519809999503,877300.6704813,877298.7953211,9.15813814397999,877302.7997263,877302.8000001,0.000273799989372492,877305.6832445,2.88345089997165,3,877305.6898101,2.64755340002012,877308.3373635,877305.6898452,37.6749375854139,877309.6932217,877309.693506,0.00028429995290935,877312.1832467,2.48995489999652,3.5,13.5355404999573,877312.2189355,877312.2190584,877325.1832479,12.9641894999659,13,Stim,877325.1876,877325.187892,0.000292000011540949,877330.6832489,5.49557720008306,5.5,877330.6888523,2.96659909992013,877333.6554514,877330.688904,53.7121507626245,877337.6935278,877337.6938221,0.000294299912638962,877350.1832417,12.4896484999917,11.5,0.0204986999742687,877890.3963557,877890.3966887,728.056672599982,70,2,1,0
66,1,3,Pain_decision,162,46.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877350.2039331,877350.2077171,877350.2079242,877351.2040014,0.996077200048603,1,877351.2075912,877351.2078882,0.000296999933198094,877353.2040015,1.99634439998772,2,877353.2084044,877354.2040053,0.99560089991428,877354.207749,877354.2081485,0.000399499898776412,0,0.996187299955636,1,877355.2090962,877356.2040004,0.994904200080782,877356.2077022,877356.2079779,0.000275700003840029,877359.7040034,3.49623359995894,3.5,877359.8029163,2.60041419998743,877362.4033305,877359.8029681,10.7458572295778,877363.8061687,877363.8064428,0.00027409999165684,877367.7040045,3.89776760002133,4,877367.7102396,3.17849159997422,877370.8887312,877367.7102827,118.159243885845,877371.7136529,877371.7139498,0.000296900048851967,877374.2040346,2.4902838000562,2.5,14.5290026000002,877374.2331792,877374.2333139,877387.2040046,12.9706906999927,13,Stim,877387.2079129,877387.2081869,0.000273999990895391,877396.2040023,8.99602199997753,9,877396.2092107,2.14445769996382,877398.3536684,877396.2092664,74.6569706954051,877403.2139072,877403.2142205,0.000313299940899014,877410.204003,6.99002799997106,7,0.0201674998970702,877890.3963557,877890.3966887,728.056672599982,50,7,2,877355.2040096
66,1,3,Pain_decision,162,46.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877410.2243717,877410.228156,877410.2283612,877411.2244356,0.996074400027283,1,877411.2281465,877411.2284627,0.000316200079396367,877412.7244384,1.49622780003119,1.5,877412.7290703,877413.7244349,0.99536459997762,877413.7280162,877413.7282747,0.000258499989286065,0,1.49635739997029,1.5,877415.2297515,877416.2244428,0.994691300089471,877416.228284,877416.2285565,0.000272500095888972,877418.7244397,2.49609050003346,2.5,877418.8315939,2.32191229995806,877421.1535062,877418.8316349,28.4798311420933,877422.8361385,877422.8364373,0.000298799946904182,877427.2244437,4.38823619997129,4.5,877427.2307519,2.27269230003003,877429.5034442,877427.2307895,35.7622485501838,877431.2354126,877431.2357161,0.000303499982692301,877435.7244428,4.48896129999775,4,17.024447600008,877435.7490452,877435.749167,877448.7244391,12.9752721000696,13,Stim,877448.7285632,877448.7288642,0.000300999963656068,877456.7244417,7.99581160000525,8,877456.7298938,2.52350560005289,877459.2533994,877456.7299427,100.596539712786,877463.7345707,877463.7348693,0.000298600061796606,877470.2244415,6.48980430001393,7,0.0202509999508038,877890.3963557,877890.3966887,728.056672599982,90,3,2,877415.2244383
66,1,3,Pain_decision,152,45.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877470.2448774,877470.2484316,877470.2486352,877471.2449471,0.996311900089495,1,877471.2484414,877471.2488191,0.0003776999656111,877472.2449432,0.996438700007275,1,877472.2501148,877473.2449377,0.9948229000438,877473.2484901,877473.2487737,0.000283599947579205,877474.2449459,0.996390399988741,1,877474.2495338,877475.2449399,0.995406100060791,877475.2485048,877475.2487913,0.000286499969661236,877478.7449471,3.49637519998942,3.5,877478.861261,2.22710949997418,877481.0883705,877478.8613103,32.5407139167386,877482.8657118,877482.8660012,0.000289399991743267,877487.7449455,4.87916809995659,5,877487.7515261,3.42003010003828,877491.1715562,877487.7515637,82.5905612683617,877491.7551058,877491.7553938,0.000287999981082976,877497.7449457,5.9897741000168,5,19.0537396,877497.7988206,877497.7989434,877510.7449487,12.9460052999202,13,Stim,877510.748983,877510.7492794,0.000296399928629398,877519.244945,8.4958970999578,8.5,877519.2501199,3.6195582000073,877522.8696781,877519.2501619,95.9953868040755,877526.2550638,877526.2553524,0.000288599985651672,877530.2449498,3.98981659999117,5,0.020406800089404,877890.3963557,877890.3966887,728.056672599982,70,7,1,0
66,1,3,Pain_decision,152,45.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877530.2655437,877530.2693287,877530.2695308,877531.2656106,0.996079799951985,1,877531.2692298,877531.269521,0.000291200005449355,877533.2656108,1.99631690001115,2,877533.2706231,877534.2656048,0.994981699972413,877534.2692512,877534.2695572,0.000306000001728535,0,1.99629569996614,2,877536.270977,877537.2656135,0.994636500021443,877537.2692821,877537.2695568,0.000274699996225536,877541.2656124,3.99626469996292,4,877541.3897048,2.38445530005265,877543.7741601,877541.389744,1.9274958866719,877545.394482,877545.3947554,0.000273399986326694,877548.2656111,2.87106399994809,3,877548.2723789,3.0656433000695,877551.3380222,877548.2724181,94.546483382718,877552.2757434,877552.276023,0.000279600033536553,877555.2656127,2.98980330000632,4,14.028973700013,877555.2947359,877555.2948571,877568.2656159,12.9707588000456,13,Stim,877568.270285,877568.2705734,0.000288399984128773,877574.7656127,6.49526060000062,6.5,877574.7716709,2.56918059999589,877577.3408515,877574.7717221,29.9480569684086,877581.776409,877581.7767049,0.000295899924822152,877590.2656141,8.48913649993483,7.5,0.0206699999980628,877890.3963557,877890.3966887,728.056672599982,30,3,2,877536.2656129
66,1,3,Pain_decision,162,46.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877590.2865086,877590.2899625,877590.2901809,877591.2865749,0.996394000016153,1,877591.2902396,877591.2905663,0.000326700042933226,877593.286574,1.99627160001546,2,877593.2913873,877594.286565,0.995177699951455,877594.2899875,877594.2902912,0.000303700100630522,877596.2865763,1.99652370007243,2,877596.2912458,877597.2865762,0.99533040006645,877597.2901477,877597.2904546,0.000306900008581579,877602.2865776,4.99636380001903,5,877602.4061127,1.74856279999949,877604.1546755,877602.4062281,28.1528005635329,877606.4108833,877606.4111645,0.000281200045719743,877610.2865778,3.8756287000142,4,877610.2930911,2.71139490010682,877613.004486,877610.2931325,90.5081532349785,877614.2964416,877614.2967083,0.000266700051724911,877618.7865812,4.49006980005652,4.5,16.5202155000297,877618.8069483,877618.8070703,877631.7865782,12.9795078999596,13,Stim,877631.7904946,877631.7907856,0.000291000003926456,877640.7865755,8.99601670005359,9,877640.791955,1.77744239999447,877642.5693974,877640.7920019,133.264295411072,877647.7966687,877647.7969549,0.00028620008379221,877650.2865784,2.48984200006817,2.5,0.0205577000742778,877890.3963557,877890.3966887,728.056672599982,80,8,1,0
66,1,3,Pain_decision,162,46.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877650.3073253,877650.3111071,877650.3113303,877651.3073895,0.996059199911542,1,877651.3112833,877651.3116015,0.000318199978210032,877652.8073934,1.49604389991146,1.5,877652.8122109,877653.8073843,0.995173400035128,877653.8109215,877653.8112315,0.000310000032186508,877655.3073933,1.49640579998959,1.5,877655.3118509,877656.3073915,0.995540600037202,877656.3109943,877656.3112656,0.00027130008675158,877658.8073971,2.49633430002723,2.5,877658.9154652,2.67461510002613,877661.5900803,877658.9155004,8.43185482171724,877662.9189661,877662.9192471,0.000281000044196844,877664.8073921,1.88836159999482,2,877664.8135904,3.38912659999914,877668.202717,877664.813629,58.401161866722,877668.8169884,877668.817267,0.00027860002592206,877670.8073974,1.99034000001848,4,12.0284274000442,877670.835961,877670.8360701,877683.8074058,12.9713357000146,13,Stim,877683.8116266,877683.8119227,0.000296100042760372,877692.8074092,8.99570139998104,9,877692.8128158,3.42483670008369,877696.2376525,877692.8128733,111.464944850244,877699.817849,877699.8181366,0.000287599978037179,877710.3074095,10.4894791999832,8.5,0.021739499992691,877890.3963557,877890.3966887,728.056672599982,40,2,1,0
66,1,3,Pain_decision,152,45.5,10,1.5,877162.3396831,877162.3400747,877170.1404355,7.80075239995494,877710.3293384,877710.3331285,877710.333347,877711.3294047,0.996057700016536,1,877711.3330033,877711.3332916,0.000288299983367324,877712.829405,1.49633819994051,1.5,877712.833907,877713.8294075,0.995500499964692,877713.8333456,877713.8336455,0.000299899955280125,0,1.99599529989064,2,877715.8340473,877716.8294018,0.995354499900714,877716.8329407,877716.8333275,0.00038680003490299,877722.3294103,5.49640019994695,5.5,877722.4388653,2.83215779997408,877725.2710231,877722.438913,39.9267402338598,877726.4433375,877726.4436421,0.000304599991068244,877728.329409,1.88600359996781,2,877728.3364112,2.04952570004389,877730.3859369,877728.3364493,73.53998518796,877732.3411084,877732.3413986,0.000290199997834861,877732.8294024,0.488231600029394,2.5,10.5424044000683,877732.8719874,877732.8721111,877745.8294072,12.9572960999794,13,Stim,877745.8336074,877745.8338922,0.000284800073131919,877751.3294074,5.49573379999492,5.5,877751.3346364,2.83597899996676,877754.1706154,877751.3346927,56.1717040823374,877758.3394436,877758.3397479,0.000304299988783896,877770.3294087,11.9898968000198,10,0.0207371000433341,877890.3963557,877890.3966887,728.056672599982,90,6,2,877715.8294061
