src_subject_id,session_id,run_num,param_task_name,temp_Medoc,stimulation_temp,Task_duration,Ramp_up_down,param_trigger_onset,param_start_biopac,start_main,MRtriger_to_main,anchor_start_time,event01_cue_onset,event01_cue_biopac,end_event01_cue,duration_cue,predetermined_duration_cue,ISI01_onset,ISI01_biopac,ISI01_difference_between_onset_biopac,end_jitter01_before_offer,ISI_jitter01_before_offer_duration,predetermined_pre_offer_durations,biopac_event02_offer_1_start,biopac_event02_offer_1_end,biopac_event02_offer_1_duration,ISI02_onset,ISI02_biopac,ISI02_difference_between_onset_biopac,end_jitter02_between_offers,ISI02_jitter_between_offers_duration,predetermined_between_offers_durations,biopac_event02_offer_2_start,biopac_event02_offer_2_end,biopac_event02_offer_2_duration,ISI03_onset,ISI03_biopac,ISI03_difference_between_onset_biopac,end_jitter03_before_stimulation,ISI03_jitter_before_stimulation_duration,predetermined_pre_stimulation_durations,delay_between_medoc,event03_stimulus_displayonset,event03_stimulus_biopac,end_event03_stimulation,duration_stimulation,predetermined_heat_stimulation,event03_stimulus_P_trigger,ISI04_onset,ISI04_biopac,ISI04_difference_between_onset_biopac,end_jitter04_after_stimulation,ISI_jitter04_after_stimulation_duration,predetermined_post_stim_fixation_durations,event04_rating_actual_displayonset,event04_rating_actual_RT,event04_rating_actual_responseonset,event04_rating_actual_biopac,event04_rating_actual_angle,ISI05_onset,ISI05_biopac,ISI05_difference_between_onset_biopac,end_jitter05_after_rating,ISI_jitter05_after_rating_duration,predetermined_post_rating_fixation_durations,Duration_saving_each_trial,param_end_instruct_onset,param_end_biopac,param_experiment_duration,offer_pain_rate,offer_reward_rate,order_pain_reward
2,1,2,Pain_decision,167,46,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526080.4139045,526080.4181106,526080.4184793,526081.4143734,0.995894100051373,1,526081.4181975,526081.4186427,0.000445199897512794,526082.9143857,1.49570999993011,1.5,526082.9239776,526083.9143673,0.990389700047672,526083.9180525,526083.9184509,0.000398400006815791,526086.4143967,2.49585509998724,2.5,526086.4197102,526087.4144023,0.994692099979147,526087.4184166,526087.4188243,0.000407700077630579,526090.4143825,2.99549100000877,3,0.0373417000519112,526090.4516079,526090.4518402,526103.4144199,12.9625797000481,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526103.4190191,526103.4194317,0.000412599998526275,526110.4143742,6.99488759995438,7,526110.4228002,1.98904830007814,526112.4118485,526110.4229933,77.3751506047973,526117.4294983,526117.4298892,0.000390900066122413,526120.4143969,2.98440840002149,3,0.0192241000477225,526560.6354339,526560.6357605,488.023078300059,50,7,1
2,1,2,Pain_decision,167,47,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526120.4337927,526120.4372173,526120.4374135,526121.4342821,0.996868599904701,1,526121.4379367,526121.4382809,0.000344200059771538,526123.9342533,2.49585880001541,2.5,526123.9394637,526124.9343436,0.99487989989575,526124.9381501,526124.9385353,0.0003852000227198,526127.93439,2.99564580002334,3,526127.9398553,526128.9343409,0.994485600036569,526128.9378865,526128.9382426,0.000356099917553365,526132.4342758,3.495908999932,3.5,0.0481502000475302,526132.482232,526132.4824154,526145.4342649,12.9518495000666,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526145.4387502,526145.4391093,0.000359100056812167,526150.9342704,5.49504449998494,5.5,526150.9402773,2.62388159998227,526153.5641589,526150.9403305,35.6710959248569,526157.946889,526157.9472217,0.000332699972204864,526160.4342589,2.48690699995495,2.5,0.0175215000053868,526560.6354339,526560.6357605,488.023078300059,70,2,2
2,1,2,Pain_decision,157,47,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526160.4519696,526160.4553419,526160.4555277,526161.4520363,0.996508599957451,1,526161.455601,526161.4558663,0.00026530004106462,526164.4520228,2.99637069995515,3,526164.4567822,526165.452029,0.995246800011955,526165.4556177,526165.4558885,0.000270799966529012,526166.9520348,1.49635489995126,1.5,526166.9572449,526167.9520328,0.994787899893709,526167.955668,526167.9559274,0.000259399996139109,526172.9520389,4.99630439991597,5,0.0308492000913247,526172.9830299,526172.9831497,526185.9520485,12.9688987999689,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526185.9560857,526185.956347,0.000261300010606647,526192.4520362,6.49588609999046,6.5,526192.4571457,2.4196069999598,526194.8767527,526192.4572025,32.1874518041677,526199.4627455,526199.463048,0.000302499975077808,526200.4520253,0.989226599922404,1,0.0174909000052139,526560.6354339,526560.6357605,488.023078300059,40,6,2
2,1,2,Pain_decision,157,46,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526200.4697038,526200.4734102,526200.4735959,526201.4697566,0.996160699985921,1,526201.4735022,526201.4737778,0.00027560000307858,526203.9697617,2.49620429996867,2.5,526203.9748711,526204.9697664,0.994895300013013,526204.973348,526204.9736285,0.000280500040389597,526205.9697675,0.996359399985522,1,526205.9743769,526206.9697741,0.995397199993022,526206.9735975,526206.9738472,0.000249700038693845,526208.9697631,1.99610949994531,2,0.0197160000680014,526208.989622,526208.9897328,526221.969774,12.9800411999458,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526221.9740064,526221.9742807,0.000274299993179739,526229.4697575,7.49569939996582,7.5,526229.4746331,2.13503080001101,526231.6096639,526229.4746738,17.273706914608,526236.4797919,526236.4800837,0.000291800010018051,526240.4697589,3.98991399991792,4,0.0174106999766082,526560.6354339,526560.6357605,488.023078300059,90,3,1
2,1,2,Pain_decision,167,46,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526240.4873448,526240.4908494,526240.4910397,526241.4874005,0.996360799996182,1,526241.4909233,526241.491294,0.000370699912309647,526244.4873987,2.99642400001176,3,526244.4923038,526245.4873951,0.995091299992055,526245.4912474,526245.4915216,0.000274200108833611,526247.4874003,1.99610100011341,2,526247.4922997,526248.4873926,0.995092900004238,526248.4909153,526248.491183,0.000267700059339404,526251.4874023,2.99643250007648,3,0.0140518998960033,526251.5015961,526251.5017073,526264.4874008,12.985693500028,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526264.4916057,526264.4918868,0.000281100044958293,526270.9873995,6.49574140005279,6.5,526270.992561,3.38556669990066,526274.3781277,526270.9926185,43.8197467876762,526277.9971783,526277.9974458,0.000267499941401184,526280.4873987,2.49016879999544,2.5,0.0176843000808731,526560.6354339,526560.6357605,488.023078300059,40,1,2
2,1,2,Pain_decision,157,47,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526280.5052794,526280.5086771,526280.5089877,526281.5053298,0.996342099970207,1,526281.5089571,526281.5092422,0.000285099959000945,526283.5053319,1.99632420006674,2,526283.5106952,526284.505325,0.994629800086841,526284.5089604,526284.5092264,0.000266000046394765,526286.0053325,1.49632090004161,1.5,526286.0101776,526287.0053326,0.995155000011437,526287.008794,526287.0090597,0.000265699927695096,526290.505335,3.49648829991929,3.5,0.03905730007682,526290.5445636,526290.5446786,526303.5053315,12.9606528999284,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526303.5092612,526303.5095284,0.000267200055532157,526311.0053342,7.49602070008405,7.5,526311.0108225,2.76722030004021,526313.7780428,526311.0108733,19.5173854899032,526318.0154191,526318.0157077,0.000288600102066994,526320.5053342,2.48986390000209,2.5,0.0178243999835104,526560.6354339,526560.6357605,488.023078300059,90,6,1
2,1,2,Pain_decision,167,47,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526320.5233549,526320.5274614,526320.5276821,526321.5234113,0.995729200076312,1,526321.527521,526321.5277889,0.000267899944446981,526322.523406,0.99583619995974,1,526322.5285298,526323.52341,0.99488020001445,526323.5274618,526323.5277395,0.000277700019069016,526324.5234034,0.995896699954756,1,526324.5284532,526325.5234101,0.994956900016405,526325.5274385,526325.5276651,0.00022659997921437,526328.523409,2.99591930001043,3,0.0294773000059649,526328.5530175,526328.5531143,526341.5234105,12.9702962000156,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526341.5281121,526341.5283689,0.000256799976341426,526350.5234099,8.99524530000053,9,526350.52886,2.43464970006607,526352.9635097,526350.5289086,68.8274213805704,526357.5334894,526357.5337663,0.000276899896562099,526360.5234088,2.98986819991842,3,0.0179886999540031,526560.6354339,526560.6357605,488.023078300059,70,8,2
2,1,2,Pain_decision,157,46,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526360.5415756,526360.5453652,526360.545559,526361.5416277,0.99606869998388,1,526361.5450256,526361.5453105,0.000284899957478046,526363.5416314,1.99655279994477,2,526363.5464914,526364.5416279,0.995136499986984,526364.5451526,526364.5454331,0.000280499923974276,526366.5416297,1.99642519990448,2,526366.5463439,526367.5416234,0.995279499911703,526367.5450214,526367.5452874,0.000266000046394765,526370.0416282,2.49655609996989,2.5,0.0416197000304237,526370.0834057,526370.0835177,526383.0416319,12.9581142000388,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526383.0462377,526383.0465038,0.000266099930740893,526391.5416304,8.49533989990596,8.5,526391.5467837,2.71442820003722,526394.2612119,526391.546823,25.1184954905041,526398.5516618,526398.5519653,0.000303499982692301,526400.5416317,1.98991669993848,2,0.0183753999881446,526560.6354339,526560.6357605,488.023078300059,30,2,1
2,1,2,Pain_decision,157,47,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526400.5601887,526400.5636526,526400.5638703,526401.5602386,0.996368300053291,1,526401.563827,526401.5640896,0.000262600020505488,526402.5602436,0.996364700025879,1,526402.565191,526403.5602409,0.995049900026061,526403.5638135,526403.564099,0.000285499962046742,526404.5602443,0.996377800009213,1,526404.5646071,526405.5602383,0.995631200028583,526405.5638206,526405.5640504,0.000229800003580749,526408.0602589,2.49637059995439,2.5,0.0330816999776289,526408.0934929,526408.0936064,526421.0602469,12.9666405000025,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526421.0642924,526421.0645471,0.00025469996035099,526430.0602441,8.99589829996694,9,526430.0653596,2.44360270001926,526432.5089623,526430.0654112,47.1924889259395,526437.0704702,526437.0707462,0.000276000006124377,526440.5602442,3.48972059995867,3.5,0.0182780999457464,526560.6354339,526560.6357605,488.023078300059,80,7,1
2,1,2,Pain_decision,167,46,10,1.5,526072.6123556,526072.6127508,526080.4131195,7.80076390004251,526440.5786959,526440.5822079,526440.5823977,526441.5787488,0.996351099922322,1,526441.582734,526441.5830013,0.000267299939878285,526444.5787515,2.99596469989046,3,526444.5832856,526445.5787435,0.995457900105976,526445.5822796,526445.5826324,0.000352800008840859,526448.5787494,2.99641879997216,3,526448.5835257,526449.5787511,0.99522539996542,526449.5823853,526449.5826624,0.00027710001450032,526451.5787483,1.99631260009483,2,0.0206380999879912,526451.59955,526451.5996608,526464.5787527,12.9790919000516,13,Command Recieved: TRIGGER_AND_Response: RESULT_OK,526464.5827242,526464.5829887,0.000264500034973025,526473.0787485,8.49597429996356,8.5,526473.0838718,2.34217089996673,526475.4260427,526473.0839218,29.3297017557974,526480.0889434,526480.0892219,0.000278500025160611,526480.5787497,0.489755099988542,0.5,0.01708779996261,526560.6354339,526560.6357605,488.023078300059,50,3,2
