src_subject_id,session_id,run_num,param_task_name,temp_Medoc,stimulation_temp,Task_duration,Ramp_up_down,param_trigger_onset,param_start_biopac,start_main,MRtriger_to_main,anchor_start_time,event01_cue_onset,event01_cue_biopac,end_event01_cue,duration_cue,predetermined_duration_cue,ISI01_onset,ISI01_biopac,ISI01_difference_between_onset_biopac,end_jitter01_before_offer,ISI_jitter01_before_offer_duration,predetermined_pre_offer_durations,biopac_event03_offer_1_start,biopac_event03_offer_1_end,biopac_event03_offer_1_duration,ISI02_onset,ISI02_biopac,ISI02_difference_between_onset_biopac,end_jitter02_between_offers,ISI02_jitter_between_offers_duration,predetermined_between_offers_durations,biopac_event03_offer_2_start,biopac_event03_offer_2_end,biopac_event03_offer_2_duration,ISI03_onset,ISI03_biopac,ISI03_difference_between_onset_biopac,end_jitter03_before_hurt,ISI03_jitter_before_hurt_duration,predetermined_pre_hurt_durations,event05_rating_actual_displayonset_hurt,event05_rating_actual_RT_hurt,event05_rating_actual_responseonset_hurt,event05_rating_actual_biopac_hurt,event05_rating_actual_angle_hurt,ISI04_onset,ISI04_biopac,ISI04_difference_between_onset_biopac,end_jitter04_between_hurt_fair,ISI04_jitter_between_hurt_fair_duration,predetermined_between_hurt_fair_durations,event07_rating_actual_displayonset_fairness,event07_rating_actual_RT_fairness,event07_rating_actual_responseonset_fairness,event07_rating_actual_biopac_fairness,event07_rating_actual_angle_fairness,ISI05_onset,ISI05_biopac,ISI05_difference_between_onset_biopac,end_jitter05_before_stimulation,ISI05_jitter_before_stimulation_duration,predetermined_pre_stimulation_durations,delay_between_medoc,event09_stimulus_displayonset,event09_stimulus_biopac,end_event09_stimulation,duration_stimulation,predetermined_heat_stimulation,event09_stimulus_P_trigger,ISI06_onset,ISI06_biopac,ISI06_difference_between_onset_biopac,end_jitter06_after_stimulation,ISI_jitter06_after_stimulation_duration,predetermined_post_stim_fixation_durations,event11_rating_actual_displayonset,event11_rating_actual_RT,event11_rating_actual_responseonset,event11_rating_actual_biopac,event11_rating_actual_angle,ISI07_onset,ISI07_biopac,ISI07_difference_between_onset_biopac,end_jitter07_after_rating,ISI_jitter07_after_rating_duration,predetermined_post_rating_fixation_durations,Duration_saving_each_trial,param_end_instruct_onset,param_end_biopac,param_experiment_duration,offer_pain_rate,offer_reward_rate,order_pain_reward,end_jitter03_between_offers
59,1,1,Pain_decision,163,46.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202582.2235371,202582.2275722,202582.2278539,202583.2240113,0.996157399989897,1,202583.2282261,202583.22867,0.000443900004029274,202584.2240731,0.995313399995212,1,202584.2315271,202585.2239853,0.992458199994871,202585.2280062,202585.2284346,0.000428400002419949,0,1.99553350001224,2,202587.2433738,202588.2239794,0.980605599994306,202588.2278963,202588.2283328,0.000436500005889684,202593.7239801,5.4956441000104,5.5,202593.8596908,3.27969080000184,202597.1393816,202593.8597997,47.764977325945,202597.865492,202597.8660074,0.000515399995492771,202600.7239841,2.85804809999536,3,202600.7327207,2.17499050000333,202602.9077112,202600.7328239,46.8413620894094,202604.7383442,202604.7387385,0.000394299975596368,202607.2238047,2.48519579999265,3.5,13.5248517,202607.2486497,202607.2488505,202620.224023,12.9751724999805,13,Stim,202620.2286187,202620.2289905,0.000371800007997081,202626.2239854,5.99492150000879,6,202626.2308163,2.76003679999849,202628.9908531,202626.2309224,95.0173857338165,202633.2363692,202633.2367569,0.000387700012652203,202642.2239798,8.98717060001218,8,0.0245674999896437,203302.5111639,203302.5115075,728.090906900004,70,2,2,202587.2239913
59,1,1,Pain_decision,173,47.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202642.2488372,202642.2525316,202642.2528774,202643.2492271,0.996349699998973,1,202643.2530271,202643.2533878,0.000360700010787696,202644.7492163,1.49581359999138,1.5,202644.7548219,202645.7492002,0.994378300005337,202645.7528985,202645.7532617,0.000363200000720099,202646.7492098,0.995941499975743,1,202646.7541569,202647.7492089,0.995052000012947,202647.7532515,202647.7536006,0.000349100009771064,202650.2492306,2.49558810002054,2.5,202650.3500953,1.53897130000405,202651.8890666,202650.3501977,63.8118893025191,202654.3592352,202654.3596138,0.000378600001567975,202656.2492524,1.88960450000013,2,202656.2644071,0.993099899991648,202657.257507,202656.2646537,171.302993335811,202660.2709612,202660.2713471,0.000385899998946115,202661.7491231,1.47787919998518,3.5,11.5342916999944,202661.7833999,202661.7836081,202674.7492263,12.965618199989,13,Stim,202674.7535654,202674.7539433,0.000377899996237829,202679.7492264,4.99527420001687,5,202679.7578361,1.79800750000868,202681.5558436,202679.7579883,70.2593905198089,202686.7649381,202686.7653196,0.000381499994546175,202702.2492271,15.4839025999827,13.5,0.0213915999920573,203302.5111639,203302.5115075,728.090906900004,40,7,1,0
59,1,1,Pain_decision,173,47.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202702.2708908,202702.2746531,202702.2749518,202703.2711735,0.996221699984744,1,202703.2755274,202703.2758938,0.000366399995982647,202705.2711901,1.99536630001967,2,202705.2766585,202706.2711885,0.994529999996303,202706.2755322,202706.2759001,0.000367900007404387,0,1.49536169998464,1.5,202707.7767173,202708.7711908,0.994473500002641,202708.7755157,202708.7758942,0.000378500000806525,202712.27119,3.49537810002221,3.5,202712.3778222,2.6466747999948,202715.024497,202712.377859,137.450147302687,202716.3814217,202716.3818278,0.000406100007239729,202720.7711845,4.38947090000147,4.5,202720.7782293,1.67896350001683,202722.4571928,202720.7782682,53.077753552356,202724.783446,202724.7838329,0.000386900006560609,202730.2710886,5.48744680001982,5,18.0273530999839,202730.2985043,202730.2986932,202743.2711867,12.9724935000122,13,Stim,202743.2753883,202743.2757881,0.000399799988372251,202752.2711913,8.99550569997518,9,202752.2767049,1.39694350000354,202753.6736484,202752.2767416,61.1398653434162,202759.2822243,202759.2826093,0.000384999992093071,202762.271172,2.98866840000846,3.5,0.0216222000017297,203302.5111639,203302.5115075,728.090906900004,80,3,2,202707.771173
59,1,1,Pain_decision,163,46.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202762.2931041,202762.2970074,202762.2973136,202763.2933176,0.996004000015091,1,202763.2971562,202763.297547,0.000390800007153302,202764.2933016,0.995950400014408,1,202764.298858,202765.2933135,0.9944555000111,202765.297021,202765.2973887,0.000367700005881488,202766.7932936,1.49608559999615,1.5,202766.7981438,202767.7933103,0.995166500011692,202767.7972085,202767.7975402,0.000331699993694201,202769.7933087,1.99589900000137,2,202769.8932002,1.79482690000441,202771.6880271,202769.8932432,55.7485940058416,202773.8983386,202773.89873,0.000391399982618168,202779.2933185,5.39476789999753,5.5,202779.3004534,1.4381613000005,202780.7386147,202779.3004905,176.955221555806,202783.3060608,202783.3064483,0.000387499982025474,202788.7933062,5.48704569999245,4,19.0481951999827,202788.8415811,202788.8417866,202801.7933169,12.9515302999935,13,Stim,202801.7976947,202801.7980821,0.000387399981264025,202806.7933033,4.99541179998778,5,202806.7988025,1.37308920000214,202808.1718917,202806.798847,31.711345865238,202813.8044711,202813.8048577,0.00038659997517243,202822.2933256,8.48863579999306,10,0.023053599987179,203302.5111639,203302.5115075,728.090906900004,30,8,1,0
59,1,1,Pain_decision,173,47.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202822.3169666,202822.3218744,202822.3225328,202823.3175863,0.995053499995265,1,202823.3229927,202823.3236239,0.00063120000413619,202826.3176127,2.99397700000554,3,202826.3253015,202827.317171,0.991869499994209,202827.3212003,202827.3215188,0.00031849998049438,202829.817173,2.49576900000102,2.5,202829.8225426,202830.8171728,0.994630199973471,202830.8215542,202830.8223246,0.00077040001633577,202834.8176152,3.99541500001214,4,202834.9277569,2.14348990001599,202837.0712468,202834.9277957,92.8438888701325,202838.9362917,202838.9368823,0.000590600015129894,202842.817613,3.88067740001134,4,202842.8256729,2.34742409997853,202845.173097,202842.8257051,29.796561180263,202846.8327977,202846.8334672,0.000669500004732981,202852.3174811,5.48417180002434,5.5,17.5235250999976,202852.3410495,202852.3416092,202865.3175848,12.975975600013,13,Stim,202865.3232854,202865.3238897,0.000604300003033131,202871.3176098,5.99368410001625,6,202871.3242988,1.54885950000607,202872.8731583,202871.3243386,62.9044475062482,202878.333121,202878.3338111,0.000690099986968562,202882.3176124,3.98384800000349,4,0.0221491000265814,203302.5111639,203302.5115075,728.090906900004,50,2,1,0
59,1,1,Pain_decision,163,46.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202882.3403696,202882.3438759,202882.3440744,202883.3404381,0.996363699989161,1,202883.3439853,202883.344302,0.000316700024995953,202885.3404413,1.99638730002334,2,202885.3465365,202886.3409397,0.994403199991211,202886.3453548,202886.3460457,0.000690899993060157,0,0.995018200017512,1,202887.3482859,202888.3409571,0.992671200016048,202888.3454466,202888.345691,0.00024439999833703,202892.8404449,4.4949256000109,4.5,202892.9423944,2.08055070001865,202895.0229451,202892.9424741,127.3520031015,202896.9475255,202896.9477976,0.000272100005531684,202902.8404445,5.8928459000017,6,202902.8467387,1.7097100999963,202904.5564488,202902.8467816,137.815556684211,202906.8514851,202906.8517975,0.000312400021357462,202914.8404453,7.98888650001027,6,22.0212746000034,202914.8618871,202914.8620296,202927.8404466,12.9784170000057,13,Stim,202927.8444451,202927.844717,0.000271900004008785,202935.3404453,7.49592650000704,7.5,202935.345767,1.31072950002272,202936.6564965,202935.3458107,43.3370412586577,202942.3575531,202942.3578629,0.000309800001559779,202942.3581285,0.000558899977477267,2,0.0193926999927498,203302.5111639,203302.5115075,728.090906900004,70,6,2,202887.341003
59,1,1,Pain_decision,173,47.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,202942.3777283,202942.3815462,202942.3817692,202943.3777936,0.996024399995804,1,202943.3814981,202943.3818151,0.00031699999817647,202944.377794,0.996232400008012,1,202944.3834311,202945.3779241,0.994493000005605,202945.3816857,202945.3820521,0.000366399995982647,202947.3779269,1.99604579998413,2,202947.3830198,202948.3779287,0.994908900000155,202948.3819842,202948.382298,0.000313800002913922,202950.8777927,2.49574719998054,2.5,202951.0094504,2.21180930000264,202953.2212597,202951.0094873,34.1507692743789,202955.0142092,202955.0145163,0.000307100010104477,202960.8777957,5.86352230000193,6,202960.8841703,1.98873859999003,202962.8729089,202960.8842122,117.32749753117,202964.8898535,202964.8901453,0.000291800010018051,202969.8777951,4.98787720000837,3,19.0586220000114,202969.9365862,202969.9367139,202982.8777982,12.9410842999932,13,Stim,202982.881717,202982.882007,0.000289999996311963,202988.8777969,5.99601419997634,6,202988.883052,1.33778820000589,202990.2208402,202988.883107,36.0939300190551,202995.8886207,202995.8889389,0.000318200007313862,203002.3777952,6.48910980002256,8.5,0.0212113999878056,203302.5111639,203302.5115075,728.090906900004,40,1,1,0
59,1,1,Pain_decision,163,46.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,203002.3991992,203002.4029911,203002.4032037,203003.3992629,0.996059199998854,1,203003.4029377,203003.4032407,0.000302999978885055,203004.3992651,0.996264299988979,1,203004.4039552,203005.3992701,0.995314900006633,203005.4028921,203005.4032107,0.000318599981255829,0,1.49631059999228,1.5,203006.9049096,203007.8992766,0.994366999977501,203007.9028653,203007.9031496,0.000284299982013181,203010.3992643,2.49633609998273,2.5,203010.5081291,2.14642070000991,203012.6545498,203010.5081961,169.045937356602,203014.5133499,203014.5136408,0.000290900003165007,203019.8992659,5.38585180000518,5.5,203019.9065001,2.0664729999844,203021.9729731,203019.9065425,120.662655357571,203023.9112677,203023.9115569,0.000289200019324198,203031.3992645,7.48793339999975,6,21.0444520000019,203031.4438897,203031.4440184,203044.3992712,12.9552527999913,13,Stim,203044.4032791,203044.4036109,0.00033179999445565,203050.8992681,6.49592290000874,6.5,203050.9049133,2.3659424999787,203053.2708558,203050.9049469,30.7653494699533,203057.9106062,203057.9109094,0.000303200009511784,203062.399272,4.48859520000406,6,0.0217005999875255,203302.5111639,203302.5115075,728.090906900004,90,8,2,203006.8992746
59,1,1,Pain_decision,163,46.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,203062.4211624,203062.4249116,203062.4251244,203063.4212329,0.996108499995898,1,203063.4252074,203063.42557,0.000362599996151403,203064.4212276,0.995958200015593,1,203064.4276109,203065.421705,0.994094099994982,203065.4263686,203065.4270517,0.0006831000209786,203066.9216676,1.49479630001588,1.5,203066.9277417,203067.9217069,0.993965200003004,203067.9265155,203067.9267969,0.000281399989034981,203073.4212326,5.4946498000063,5.5,203073.5270359,1.47916209997493,203075.006198,203073.5270722,82.1423002503567,203077.5319392,203077.5323093,0.000370099995052442,203080.4212322,2.88922589999856,3,203080.4275667,2.293416600005,203082.7209833,203080.4276036,129.2894068625,203084.4314128,203084.4316947,0.000281899992842227,203086.4212275,1.98975149999023,3,13.0331956000009,203086.4547897,203086.4549272,203099.421232,12.9663048000075,13,Stim,203099.4255561,203099.4258512,0.000295100006042048,203104.9212296,5.49560910000582,5.5,203104.926797,1.42750809999416,203106.3543051,203104.9268491,23.9365515478696,203111.9314602,203111.9317482,0.000288000010186806,203122.4212278,10.4897043000092,9.5,0.0211553999979515,203302.5111639,203302.5115075,728.090906900004,50,6,1,0
59,1,1,Pain_decision,173,47.6,10,1.5,202574.420257,202574.4206821,202582.2210158,7.80075880000368,203122.4426021,203122.4461837,203122.4464063,203123.4426685,0.996262200002093,1,203123.4467036,203123.4469581,0.000254499987931922,203126.442667,2.99590159999207,3,203126.4471947,203127.4426796,0.995484899991425,203127.4466155,203127.4469064,0.000290900003165007,0,0.995988900016528,1,203128.4474523,203129.4426672,0.995214900001884,203129.4463077,203129.4465828,0.000275099999271333,203133.9426687,4.49629769998137,4.5,203134.0611328,2.43033579998882,203136.4914686,203134.0611712,142.135401663182,203138.0659666,203138.0662655,0.000298900005873293,203143.4426676,5.376637999987,5.5,203143.4492363,1.70446870001615,203145.153705,203143.4492819,6.0724564072077,203147.4570116,203147.4573373,0.000325700006214902,203151.9426708,4.48559289998957,3,18.0214402000129,203151.964258,203151.9643688,203164.9426716,12.9783028000093,13,Stim,203164.9469372,203164.9472282,0.000291000003926456,203170.9426694,5.99566720001167,6,203170.9479194,1.48919409999507,203172.4371135,203170.9479668,71.1810941431657,203177.9526804,203177.9529757,0.000295300007564947,203182.4426701,4.48992400002317,6,0.0204725000075996,203302.5111639,203302.5115075,728.090906900004,90,1,2,203128.4426647
